caso,pressao_maxima,pressao_minima
0;474.350769;-449.458771
1;216.551804;-200.471771
2;377.065521;-352.092072
3;475.704926;-450.678772
4;425.125732;-400.229980
5;517.863342;-487.187744
6;214.839828;-2.020077
7;230.279953;-215.307495
8;231.022888;-216.049515
