caso,pressao_maxima,pressao_minima
0;407.010284;-379.317169
1;179.304199;-151.694016
2;305.434296;-277.650482
3;407.129150;-379.299774
4;407.063507;-379.373322
5;408.304169;-379.465485
6;203.673508;0.455046
7;197.680847;-170.311401
8;144.475357;-117.164291
